,0,1,2,3,4,5,6,7,8,9,10
195,192,10.13,1.8,Ameer WEBB,19-Mar-91,USA,2,,"Cougar Athletic Stadium, Azusa, CA (USA)",17-Apr-21,1162
196,192,10.13,1.9,Oshane BAILEY,8-Sep-89,JAM,2f5,,"GC Foster College, Spanish Town (JAM)",8-May-21,1162
197,192,10.13,1.9,Bryce ROBINSON,13-Nov-93,USA,7,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1162
198,192,10.13,1.4,Lorenzo PATTA,23-May-00,ITA,1,,"Centro Sportivo Fontanassa, Savona (ITA)",13-May-21,1162
199,192,10.13,2,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15-May-21,1162
200,192,10.13,2,Yuki KOIKE,13-May-95,JPN,3f1,,"Athletic Stadium, Tottori (JPN)",6-Jun-21,1162
201,192,10.13,-0.4,Bingtian SU,29-Aug-89,CHN,1h1,,"Shangyu Stadium, Shaoxing (CHN)",11-Jun-21,1164
202,,,,,,,,,,,
203,192,10.13,1.2,Brume OKEOGHENE,27-May-03,NGR,4,,"Yabatech Sport Complex, Lagos (NGR)",17-Jun-21,1162
204,192,10.13,2,Matthew BOLING,20-Jun-00,USA,5h3,,"Hayward Field, Eugene, OR (USA)",19-Jun-21,1162
205,192,10.13,1.9,Bryce ROBINSON,13-Nov-93,USA,4h4,,"Hayward Field, Eugene, OR (USA)",19-Jun-21,1162
206,192,10.13,1,Tyquendo TRACEY,10-Jun-93,JAM,1h1,,"National Stadium, Kingston (JAM)",24-Jun-21,1162
207,192,10.13,1,Nigel ELLIS,8-Aug-97,JAM,1h1,,"National Stadium, Kingston (JAM)",24-Jun-21,1162
208,192,10.13,-1,Bingtian SU,29-Aug-89,CHN,1h4,,Chongqing (CHN),24-Jun-21,1168
209,192,10.13,-0.8,Isiah YOUNG,5-Jan-90,USA,4,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1166
210,208,10.14,-0.1,Zharnel HUGHES,13-Jul-95,GBR,1f7,,"National Stadium, Kingston (JAM)",13-Mar-21,1159
211,208,10.14,0.4,Rohan BROWNING,31-Dec-97,AUS,1h2,,"QSAC, Nathan, Brisbane (AUS)",27-Mar-21,1159
212,208,10.14,1.8,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,3,,"Cougar Athletic Stadium, Azusa, CA (USA)",17-Apr-21,1159
213,208,10.14,1.1,Julian FORTE,7-Jan-93,JAM,1h3,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,1159
214,208,10.14,0.1,Ryota YAMAGATA,10-Jun-92,JPN,1,,"Municipal Stadium, Hiroshima (JPN)",29-Apr-21,1159
215,208,10.14,0.3,Kyree KING,9-Jul-94,USA,2h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1159
216,208,10.14,1.9,Ismael KONE,,USA,2q2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1159
217,208,10.14,0.7,Damian WARNER,4-Nov-89,CAN,1ce5,,"Mösle-Stadium, Götzis (AUT)",29-May-21,1159
218,208,10.14,-0.1,Noah LYLES,18-Jul-97,USA,1h3,,"National Training Center, Clermont, FL (USA)",30-May-21,1159
219,208,10.14,0,Shaun MASWANGANYI,1-Feb-01,RSA,1sf3,,"Hayward Field, Eugene, OR (USA)",9-Jun-21,1159
220,208,10.14,-1.7,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,2,,"COTP Stadium, São Paulo (BRA)",11-Jun-21,1169
221,208,10.14,0.6,Jevaughn MINZIE,20-Jul-95,JAM,5,,"National Stadium, Kingston (JAM)",25-Jun-21,1159
222,208,10.14,0.6,Nigel ELLIS,8-Aug-97,JAM,6,,"National Stadium, Kingston (JAM)",25-Jun-21,1159
223,208,10.14,0.8,Nigel ELLIS,8-Aug-97,JAM,2sf2,,"National Stadium, Kingston (JAM)",25-Jun-21,1159
224,208,10.14,0.9,Kojo MUSAH,15-Apr-96,DEN,1,,"Odense Atletik Stadion, Odense (DEN)",26-Jun-21,1159
225,208,10.14,-0.1,Tlotliso Gift LEOTLELA,12-May-98,RSA,1,,"Stade Raymond Petit, Tomblaine (FRA)",5-Jul-21,1159
226,208,10.14,1.2,Adam GEMILI,6-Oct-93,GBR,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",6-Jul-21,1159
227,225,10.15,0.9,Dante BROWN,15-Jun-00,USA,1f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",20-Mar-21,1155
228,225,10.15,1.2,Fred KERLEY,7-May-95,USA,1h2,,"Tropical Park Track, Miami, FL (USA)",20-Mar-21,1155
229,225,10.15,0.7,Cravont CHARLESTON,2-Jan-98,USA,1f1,,"Percy Beard Track (Un. of Florida), Gainesville, FL (USA)",17-Apr-21,1155
230,225,10.15,1.4,Yupun Abeykoon MUDIYANSELAGE,31-Dec-94,SRI,2,,"Centro Sportivo Fontanassa, Savona (ITA)",13-May-21,1155
231,225,10.15,1.7,Arthur CISSÉ,29-Dec-96,CIV,1h1,,"Centro Sportivo Fontanassa, Savona (ITA)",13-May-21,1155
232,225,10.15,1.1,Sachin DENNIS,2-Aug-02,JAM,1f1,,"National Stadium, Kingston (JAM)",22-May-21,1155
233,225,10.15,-0.6,Isiah YOUNG,5-Jan-90,USA,1h1,,"Boston, MA (USA)",23-May-21,1158
234,225,10.15,1.6,Courtney LINDSEY,,USA,3h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29-May-21,1155
235,225,10.15,1.7,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,1h2,,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",29-May-21,1155
236,225,10.15,2,Tyquendo TRACEY,10-Jun-93,JAM,f4,,"National Stadium, Kingston (JAM)",29-May-21,1155
237,225,10.15,1.2,Julian FORTE,7-Jan-93,JAM,2f1,,"National Stadium, Kingston (JAM)",5-Jun-21,1155
238,225,10.15,1.3,Matthew BOLING,20-Jun-00,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",9-Jun-21,1155
239,225,10.15,0.8,Zhenye XIE,17-Aug-93,CHN,2,,"Shangyu Stadium, Shaoxing (CHN)",11-Jun-21,1155
240,225,10.15,-1.3,Tlotliso Gift LEOTLELA,12-May-98,RSA,1,,"Estadio Vallehermoso, Madrid (ESP)",19-Jun-21,1162
241,225,10.15,1.9,Kendal WILLIAMS,23-Sep-95,USA,5h4,,"Hayward Field, Eugene, OR (USA)",19-Jun-21,1155
242,225,10.15,0.8,Rodrigo DO NASCIMENTO,26-Sep-94,BRA,1,,"CNDA, Bragança Paulista (BRA)",23-Jun-21,1155
243,225,10.15,0.2,Shuhei TADA,24-Jun-96,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",25-Jun-21,1155
244,225,10.15,0.5,Jerome BLAKE,18-Aug-95,CAN,1,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1155
245,243,10.16,0.8,Enoch ADEGOKE,8-Mar-00,NGR,1f1,,"FUTA, Akure (NGR)",30-Jan-21,1152
246,243,10.16,1,Enoch ADEGOKE,8-Mar-00,NGR,1h2,,"Yabatech Sport Complex, Lagos (NGR)",30-Mar-21,1152
247,243,10.16,0.2,Tlotliso Gift LEOTLELA,12-May-98,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",16-Apr-21,1152
248,243,10.16,2,Tahir WALSH,24-Feb-94,ANT,6f1,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,1152
249,243,10.16,0.3,Fred KERLEY,7-May-95,USA,1h2,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,1152
250,243,10.16,-0.9,Zhenye XIE,17-Aug-93,CHN,2,,Zhaoqing (CHN),24-Apr-21,1157
251,243,10.16,-0.8,Bingtian SU,29-Aug-89,CHN,1h11,,Zhaoqing (CHN),24-Apr-21,1156
252,243,10.16,1.9,Romario WILLIAMS,17-Nov-95,JAM,3f5,,"GC Foster College, Spanish Town (JAM)",8-May-21,1152
253,243,10.16,1.8,David EAST,,USA,1,,"PVAMU Track Stadium, Prairie View, TX (USA)",8-May-21,1152
254,243,10.16,-0.3,Erriyon KNIGHTON,29-Jan-04,USA,1,,"Boston, MA (USA)",23-May-21,1153
255,243,10.16,1.6,Eric HARRISON,18-Feb-99,TTO,6h2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28-May-21,1152
256,243,10.16,0.2,Mouhamadou FALL,25-Feb-92,FRA,2,,"Stade des Grands Pêchers, Montreuil (FRA)",1-Jun-21,1152
257,243,10.16,0.8,Usheoritse ITSEKIRI,31-Jan-98,NGR,3,,"Stadion Juliska, Praha (CZE)",7-Jun-21,1152
258,243,10.16,0.6,Alonso EDWARD,8-Dec-89,PAN,1h2,,"Stadion Juliska, Praha (CZE)",7-Jun-21,1152
259,243,10.16,-0.1,Emmanuel MATADI,15-Apr-91,LBR,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",10-Jun-21,1152
260,243,10.16,-0.1,Yupun Abeykoon MUDIYANSELAGE,31-Dec-94,SRI,4,,"Stadio Luigi Ridolfi, Firenze (ITA)",10-Jun-21,1152
261,243,10.16,1.7,Ebrima CAMARA,18-Sep-96,GAM,1f1,,Troyes (FRA),12-Jun-21,1152
262,243,10.16,1.3,Bolade AJOMALE,31-Aug-95,CAN,1,,Guelph (CAN),16-Jun-21,1152
263,243,10.16,0.4,Ebrima CAMARA,18-Sep-96,GAM,1f1,,"Stade des Maradas, Cergy-Pontoise (FRA)",16-Jun-21,1152
264,243,10.16,0,Seye OGUNLEWE,30-Aug-91,NGR,1sf1,,"Yabatech Sport Complex, Lagos (NGR)",17-Jun-21,1152
265,243,10.16,0.2,Ebrima CAMARA,18-Sep-96,GAM,2,,"Stadion Śląski, Chorzów (POL)",20-Jun-21,1152
266,243,10.16,0.7,Bryan HENDERSON,,USA,5sf2,,"Hayward Field, Eugene, OR (USA)",20-Jun-21,1152
267,243,10.16,0,Ryota YAMAGATA,10-Jun-92,JPN,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",24-Jun-21,1152
268,243,10.16,0.8,Jevaughn MINZIE,20-Jul-95,JAM,3sf2,,"National Stadium, Kingston (JAM)",25-Jun-21,1152
269,243,10.16,0.3,Chijindu UJAH,5-Mar-94,GBR,1sf3,,"Sportcity Regional Arena, Manchester (GBR)",26-Jun-21,1152
270,243,10.16,0.5,Mouhamadou FALL,25-Feb-92,FRA,2,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1152
271,269,10.17,1.4,Favour Oghenetejiri ASHE,28-Apr-02,NGR,1h3,,"Yabatech Sport Complex, Lagos (NGR)",30-Mar-21,1148
272,269,10.17,1.6,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,2,,"CVEATC, Chula Vista, CA (USA)",3-Apr-21,1148
273,269,10.17,-0.2,Noah LYLES,18-Jul-97,USA,2,,"Hayward Field, Eugene, OR (USA)",24-Apr-21,1149
274,269,10.17,-0.4,Andrew HUDSON,14-Dec-96,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24-Apr-21,1150
275,269,10.17,2,Joshua WASHINGTON,28-Aug-95,USA,7f1,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,1148
276,269,10.17,0.1,Mark Otieno ODHIAMBO,11-May-93,KEN,1,,"Mandela National Stadium, Kampala (UGA)",24-Apr-21,1148
277,269,10.17,1.5,Jimmy VICAUT,27-Feb-92,FRA,4,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30-Apr-21,1148
278,269,10.17,1.3,Trayvon BROMELL,10-Jul-95,USA,1h3,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30-Apr-21,1148
279,269,10.17,-0.1,Bismark BOATENG,15-Mar-92,CAN,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",1-May-21,1148
280,269,10.17,0.3,Christopher BELCHER,29-Jan-94,USA,3h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1148
281,269,10.17,0.8,Terrance LAIRD,12-Oct-98,USA,1h3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14-May-21,1148
282,269,10.17,1.6,Kasaun JAMES,22-Dec-97,USA,2,,"Paul Derr TF Facility, Raleigh, NC (USA)",15-May-21,1148
283,269,10.17,1.4,André DE GRASSE,10-Nov-94,CAN,3f1,,"Mestský Stadion, Ostrava (CZE)",19-May-21,1148
284,269,10.17,0.5,Nickel ASHMEADE,7-Apr-90,JAM,3,,"Boston, MA (USA)",23-May-21,1148
285,269,10.17,1,Ferdinand Omanyala OMURWA,3-Aug-96,KEN,1sf1,,"Nyayo National Stadium, Nairobi (KEN)",27-May-21,1148
286,269,10.17,1.6,Zach JEWELL,1998,USA,4h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29-May-21,1148
287,269,10.17,0.7,Oshane BAILEY,8-Sep-89,JAM,1f1,,"National Stadium, Kingston (JAM)",29-May-21,1148
288,269,10.17,0.7,Nigel ELLIS,8-Aug-97,JAM,1f1,,"National Stadium, Kingston (JAM)",29-May-21,1148
289,269,10.17,1.7,Kirk WILSON,27-May-91,USA,2,,"CVEATC, Chula Vista, CA (USA)",30-May-21,1148
290,269,10.17,1.3,Kojo MUSAH,15-Apr-96,DEN,1f1,,"Mestský Stadion Sletište, Kladno (CZE)",15-Jun-21,1148
291,269,10.17,1.5,Benjamin RICHARDSON,19-Dec-03,RSA,1f6,,"Bestmed Tuks Stadium, Pretoria (RSA)",19-Jun-21,1148
292,269,10.17,-0.3,Jaylen BACON,5-Aug-96,USA,7sf1,,"Hayward Field, Eugene, OR (USA)",20-Jun-21,1149
293,269,10.17,-0.4,Shuhei TADA,24-Jun-96,JPN,1sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",24-Jun-21,1150
294,269,10.17,0.8,Travis COLLINS,28-May-96,USA,1f2,,"The Bahamas National Stadium, Nassau (BAH)",28-Jun-21,1148
295,269,10.17,0.2,Bolade AJOMALE,31-Aug-95,CAN,1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",29-Jun-21,1148
296,269,10.17,1.9,Yancarlos MARTÍNEZ,8-Aug-92,DOM,1f1,,Castellón (ESP),29-Jun-21,1148
297,295,10.18,1.3,Shaun MASWANGANYI,1-Feb-01,RSA,1f3,,"Tom Tellez Track (Univ. of Houston), Houston, TX (USA)",18-Mar-21,1145
298,295,10.18,1,Jaylen BACON,5-Aug-96,USA,2f1,,"National Training Center, Clermont, FL (USA)",4-Apr-21,1145
299,295,10.18,0.4,Rohan BROWNING,31-Dec-97,AUS,1sf1,,"SOPAC, Sydney (AUS)",17-Apr-21,1145
300,295,10.18,1.4,Isiah YOUNG,5-Jan-90,USA,5f1,,"Percy Beard Track (Un. of Florida), Gainesville, FL (USA)",17-Apr-21,1145
301,295,10.18,1.7,Shaun MASWANGANYI,1-Feb-01,RSA,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17-Apr-21,1145
302,295,10.18,1.9,Jaylen BACON,5-Aug-96,USA,8,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1145
303,,,,,,,,,,,
304,295,10.18,1,Chris ROYSTER,24-Jan-92,USA,4h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1145
305,295,10.18,1.5,Filippo TORTU,15-Jun-98,ITA,1h1,,"Stadio Guidobaldi, Rieti (ITA)",22-May-21,1145
306,295,10.18,-0.3,Ryiem FORDE,23-May-01,JAM,2,,"Boston, MA (USA)",23-May-21,1146
307,295,10.18,0.3,Nickel ASHMEADE,7-Apr-90,JAM,3h2,,"Boston, MA (USA)",23-May-21,1145
308,295,10.18,1.9,Samson COLEBROOKE,10-May-97,BAH,3q2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1145
309,295,10.18,1.9,Travis COLLINS,28-May-96,USA,1q3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26-May-21,1145
310,295,10.18,0.6,Tajay GAYLE,2-Aug-96,JAM,1f2,,"National Stadium, Kingston (JAM)",29-May-21,1145
311,295,10.18,0.6,Alonso EDWARD,8-Dec-89,PAN,1,,"x-bionic sphere, Šamorín (SVK)",2-Jun-21,1145
312,295,10.18,-0.7,Emmanuel MATADI,15-Apr-91,LBR,1,,"Grosics Gyula Stadion, Tatabánya (HUN)",5-Jun-21,1149
313,295,10.18,2,Akihiro HIGASHIDA,13-Dec-95,JPN,4f1,,"Athletic Stadium, Tottori (JPN)",6-Jun-21,1145
314,295,10.18,1.7,Yuki KOIKE,13-May-95,JPN,2h2,,"Athletic Stadium, Tottori (JPN)",6-Jun-21,1145
315,295,10.18,0.9,Taylor BANKS,10-Oct-00,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",9-Jun-21,1145
316,295,10.18,-0.3,Paulo André CAMILO DE OLIVEIRA,20-Aug-98,BRA,1sf1,,"COTP Stadium, São Paulo (BRA)",11-Jun-21,1146
317,295,10.18,2,Nolton SHELVIN,,USA,6h3,,"Hayward Field, Eugene, OR (USA)",19-Jun-21,1145
318,295,10.18,0.7,Kyree KING,9-Jul-94,USA,6sf2,,"Hayward Field, Eugene, OR (USA)",20-Jun-21,1145
319,295,10.18,0.2,Paulo André CAMILO DE OLIVEIRA,20-Aug-98,BRA,1h1,,"Estádio José Vieira de Carvalho, Maia (POR)",23-Jun-21,1145
320,295,10.18,1.2,Oshane BAILEY,8-Sep-89,JAM,4sf1,,"National Stadium, Kingston (JAM)",25-Jun-21,1145
321,295,10.18,0.4,Mouhamadou FALL,25-Feb-92,FRA,1h1,,"Stade Josette et Roger Mikulak, Angers (FRA)",26-Jun-21,1145
322,295,10.18,-0.8,Aaron BROWN,27-May-92,CAN,5,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1149
323,295,10.18,-0.8,Jerome BLAKE,18-Aug-95,CAN,6,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1149
324,321,10.19,-0.1,Oblique SEVILLE,16-Mar-01,JAM,2f7,,"National Stadium, Kingston (JAM)",13-Mar-21,1142
325,321,10.19,-0.4,Zhenye XIE,17-Aug-93,CHN,1f3,,Shenzhen (CHN),20-Mar-21,1144
326,321,10.19,1.8,Christopher VALDEZ,1-Nov-94,DOM,1f1,,"Estadio Luguelín Santos, Santo Domingo (DOM)",27-Mar-21,1142
327,321,10.19,2,Felipe BARDI DOS SANTOS,8-Oct-98,BRA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",10-Apr-21,1142
328,321,10.19,-0.1,Mark Otieno ODHIAMBO,11-May-93,KEN,1h2,,"National Heroes Stadium, Lusaka (ZAM)",10-Apr-21,1142
329,321,10.19,1.4,Brandon CARNES,6-Mar-95,USA,2f4,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17-Apr-21,1142
330,321,10.19,-0.2,Emmanuel MATADI,15-Apr-91,LBR,3,,"Hayward Field, Eugene, OR (USA)",24-Apr-21,1143
331,321,10.19,1.5,Tavarius WRIGHT,,USA,5,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30-Apr-21,1142
332,321,10.19,1,Jaylen BACON,5-Aug-96,USA,5h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1142
333,321,10.19,0.3,Guanfeng CHEN,5-Feb-00,CHN,1,,Chengdu (CHN),14-May-21,1142
334,321,10.19,1.9,Davonte BURNETT,27-Feb-00,USA,1h3,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",15-May-21,1142
335,321,10.19,0,Shuhei TADA,24-Jun-96,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",16-May-21,1142
336,321,10.19,0.5,Josephus LYLES,22-Jul-98,USA,4,,"Boston, MA (USA)",23-May-21,1142
337,321,10.19,1.3,Javonte' HARDING,,USA,1q1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1142
338,321,10.19,1.9,Dedrick VANOVER,,USA,1q5,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1142
339,321,10.19,1.9,Tinotenda MATIYENGA,9-Jul-99,ZIM,2q3,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",26-May-21,1142
340,321,10.19,1.6,Elliott CUMMINGS,,USA,7h2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28-May-21,1142
341,321,10.19,1.3,Devin QUINN,8-Jun-96,USA,5,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31-May-21,1142
342,321,10.19,0.2,Tlotliso Gift LEOTLELA,12-May-98,RSA,3,,"Stade des Grands Pêchers, Montreuil (FRA)",1-Jun-21,1142
343,321,10.19,0.4,Marvin SCHULTE,19-Feb-99,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",5-Jun-21,1142
344,321,10.19,0.4,Davonte BURNETT,27-Feb-00,USA,5,,"Hayward Field, Eugene, OR (USA)",11-Jun-21,1142
345,321,10.19,0.4,Matthew BOLING,20-Jun-00,USA,6,,"Hayward Field, Eugene, OR (USA)",11-Jun-21,1142
346,321,10.19,0,Femi OGUNODE,15-May-91,QAT,1,,"Stadion Radés, Radés (TUN)",17-Jun-21,1142
347,321,10.19,0.2,Bruno DEDE,7-Oct-99,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",25-Jun-21,1142
348,321,10.19,1.8,Arthur CISSÉ,29-Dec-96,CIV,1,,"Stadion Manfort, Leverkusen (GER)",27-Jun-21,1142
349,321,10.19,-0.8,Marvin BRACY,15-Dec-93,USA,7,,"Olympiastadion, Stockholm (SWE)",4-Jul-21,1146
350,321,10.19,1.6,Jeremiah AZU,15-May-01,GBR,1h2,,"Kadrioru staadion, Tallinn (EST)",8-Jul-21,1142
351,348,10.2,0.2,Rohan BROWNING,31-Dec-97,AUS,1,,"Olympic Stadium, Sydney (AUS)",6-Mar-21,1138
352,348,10.2,1.5,Xavier NAIRNE,2-Oct-00,JAM,1f3,,"Aztrack Sports Deck, San Diego, CA (USA)",27-Mar-21,1138
353,348,10.2,-3,Tlotliso Gift LEOTLELA,12-May-98,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",27-Mar-21,1156
354,348,10.2,0.3,Christopher VALDEZ,1-Nov-94,DOM,f2,,Ibagué (COL),23-Apr-21,1138
355,348,10.2,1.8,Denzell FEAGIN,2001,USA,1,,"Cowley College, Arkansas City, KS (USA)",30-Apr-21,1138
356,348,10.2,1.1,Courtney LINDSEY,,USA,1f1,,"Terry & Linda Fuller T&F Complex (Texas Tech), Lubbock, TX (USA)",1-May-21,1138
357,348,10.2,1.9,Brendon RODNEY,9-Apr-92,CAN,4f5,,"GC Foster College, Spanish Town (JAM)",8-May-21,1138
358,348,10.2,1.8,Bralon ROBINSON,,USA,2,,"PVAMU Track Stadium, Prairie View, TX (USA)",8-May-21,1138
359,348,10.2,1.6,Dondra SWINT,,USA,3,,"Paul Derr TF Facility, Raleigh, NC (USA)",15-May-21,1138
360,348,10.2,0.7,Diogo ANTUNES,2-Nov-92,POR,1f4,,"Estádio 1o de Maio, Lisboa (POR)",15-May-21,1138
361,348,10.2,1.9,Demarius SMITH,,USA,1h3,,"RV Christian Track, Manhattan, KS (USA)",15-May-21,1138
362,348,10.2,2,Jordan BOOKER,,USA,1h3,,"USF Track Complex, Tampa, FL (USA)",15-May-21,1138
363,348,10.2,0.5,Joseph Paul AMOAH,12-Jan-97,GHA,1,,"Irwin Belk Track, Greensboro, NC (USA)",16-May-21,1138
364,348,10.2,1.3,Lance LANG,,USA,2q1,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1138
365,348,10.2,1.6,Andrew ROBERTSON,17-Dec-90,GBR,1f2,,"National Stadium, Chania (GRE)",30-May-21,1138
366,348,10.2,0.2,Josephus LYLES,22-Jul-98,USA,5f1,,"National Training Center, Clermont, FL (USA)",30-May-21,1138
367,348,10.2,-0.1,Jerome BLAKE,18-Aug-95,CAN,2h3,,"National Training Center, Clermont, FL (USA)",30-May-21,1138
368,348,10.2,1.3,Chris ROYSTER,24-Jan-92,USA,6,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31-May-21,1138
369,348,10.2,0.2,Amaury GOLITIN,28-Jan-97,FRA,4,,"Stade des Grands Pêchers, Montreuil (FRA)",1-Jun-21,1138
370,348,10.2,-0.7,Alonso EDWARD,8-Dec-89,PAN,2,,"Grosics Gyula Stadion, Tatabánya (HUN)",5-Jun-21,1142
371,348,10.2,0.4,Lucas ANSAH-PEPRAH,16-Jan-00,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",5-Jun-21,1138
372,348,10.2,1,Brume OKEOGHENE,27-May-03,NGR,2sf2,,"Yabatech Sport Complex, Lagos (NGR)",17-Jun-21,1138
373,348,10.2,-0.3,Cravon GILLESPIE,31-Jul-96,USA,3h1,,"Hayward Field, Eugene, OR (USA)",19-Jun-21,1139
374,348,10.2,1,Senoj-Jay GIVANS,30-Dec-93,JAM,2h3,,"National Stadium, Kingston (JAM)",24-Jun-21,1138
375,348,10.2,-0.4,Benjamin RICHARDSON,19-Dec-03,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",26-Jun-21,1140
376,348,10.2,-0.2,Thando DLODLO,22-Apr-99,RSA,2,,"Stadion Allmend, Luzern (SUI)",29-Jun-21,1139
377,374,10.21,1,Jack HALE,22-May-98,AUS,1,,"AIS Athletics Track, Canberra (AUS)",25-Feb-21,1135
378,374,10.21,1.3,Tosin OGUNODE,2-Mar-94,QAT,1f4,,"Bestmed Tuks Stadium, Pretoria (RSA)",27-Feb-21,1135
379,374,10.21,1.5,Thando DLODLO,22-Apr-99,RSA,1sf2,,"Bestmed Tuks Stadium, Pretoria (RSA)",15-Apr-21,1135
380,374,10.21,0.7,Matthew BOLING,20-Jun-00,USA,2f1,,"Percy Beard Track (Un. of Florida), Gainesville, FL (USA)",17-Apr-21,1135
381,374,10.21,0.3,Emmanuel MATADI,15-Apr-91,LBR,2h1,,"Hayward Field, Eugene, OR (USA)",24-Apr-21,1135
382,374,10.21,0.1,Javonte' HARDING,,USA,1,,"Irwin Belk Track, Greensboro, NC (USA)",8-May-21,1135
383,374,10.21,1,Bryce ROBINSON,13-Nov-93,USA,6h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",9-May-21,1135
384,374,10.21,1.3,Matthew BOLING,20-Jun-00,USA,1h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14-May-21,1135
385,374,10.21,1,Marvin SCHULTE,19-Feb-99,GER,1f1,,"Sepp-Herberger-Stadion, Weinheim (GER)",22-May-21,1135
386,374,10.21,0.5,Jaylen BACON,5-Aug-96,USA,5,,"Boston, MA (USA)",23-May-21,1135
387,374,10.21,0.5,Romell GLAVE,11-Nov-99,JAM,1sr1,,"Lee Valley Athletics Centre, London (GBR)",26-May-21,1135
388,374,10.21,1.6,Tinotenda MATIYENGA,9-Jul-99,ZIM,5h1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29-May-21,1135
389,374,10.21,-0.7,Jacolby SHELTON,,USA,2h2,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",29-May-21,1139
390,374,10.21,0.7,Emmanuel MATADI,15-Apr-91,LBR,1h2,,"Grosics Gyula Stadion, Tatabánya (HUN)",5-Jun-21,1135
391,374,10.21,1.7,Bryan LEVELL,23-Dec-03,JAM,1f3,,"National Stadium, Kingston (JAM)",5-Jun-21,1135
392,374,10.21,1.7,Akihiro HIGASHIDA,13-Dec-95,JPN,3h2,,"Athletic Stadium, Tottori (JPN)",6-Jun-21,1135
393,374,10.21,0.9,Joseph Paul AMOAH,12-Jan-97,GHA,3sf1,,"Hayward Field, Eugene, OR (USA)",9-Jun-21,1135
